date,total_trips,percentage_within_15min,percentage_15_to_30min,percentage_above30min,percentage_Customer,percentage_Subscriber,percentage_Female,percentage_Male
2020-01-01,16352,0.7480430528375733,0.18860078277886497,0.06335616438356165,0.10163894324853229,0.8983610567514677,0.25587084148727984,0.7441291585127201
2020-01-02,39035,0.7486358396311003,0.1968489816831049,0.0545151786857948,0.06202126296913027,0.9379787370308698,0.23317535545023696,0.7668246445497631
2020-01-03,30429,0.7767590127838575,0.1789740050609616,0.04426698215518091,0.050741069374609746,0.9492589306253902,0.22163068125801044,0.7783693187419896
2020-01-04,27619,0.7651978710308122,0.18472790470328398,0.050074224265903904,0.07371736847822151,0.9262826315217785,0.2553314747094392,0.7446685252905608
2020-01-05,26030,0.7764886669227814,0.17514406454091433,0.04836726853630426,0.06619285439877065,0.9338071456012293,0.2567806377257011,0.7432193622742989
2020-01-06,41361,0.7726118807572351,0.1847392471168492,0.04264887212591572,0.030173351708130847,0.9698266482918692,0.22523633374434854,0.7747636662556514
2020-01-07,44985,0.7765255085028343,0.18217183505612983,0.0413026564410359,0.03205512948760698,0.967944870512393,0.22720906968989663,0.7727909303101034
2020-01-08,41142,0.7856205337611201,0.17636478537747313,0.03801468086140684,0.02785474697389529,0.9721452530261047,0.21914345437752175,0.7808565456224783
2020-01-09,38145,0.7954646742692358,0.1673875999475685,0.0371477257831957,0.02700222833923188,0.9729977716607682,0.21882291257045483,0.7811770874295452
2020-01-10,48666,0.7593391690297128,0.19091357415855012,0.049747256811737146,0.045041712900176716,0.9549582870998233,0.22648255455554187,0.7735174454444581
2020-01-11,51117,0.6534421034098246,0.24981904258857132,0.09673885400160416,0.1342606177983841,0.865739382201616,0.2874386212023397,0.7125613787976603
2020-01-12,47533,0.6428376075568553,0.2495739801821892,0.10758841226095554,0.14183830181137316,0.8581616981886269,0.29602591883533547,0.7039740811646645
2020-01-13,47543,0.7606798056496225,0.1913636076814673,0.04795658666891025,0.04139410638790148,0.9586058936120985,0.23467177081799634,0.7653282291820036
2020-01-14,42690,0.7819161396111501,0.17793394237526353,0.04014991801358632,0.032583743265401734,0.9674162567345983,0.2286015460295151,0.7713984539704849
2020-01-15,52122,0.749798549556809,0.20037604082728983,0.04982540961590116,0.04088484708952074,0.9591151529104792,0.23798012355627182,0.7620198764437282
2020-01-16,43694,0.7803130864649609,0.17938389710257702,0.040303016432462126,0.03133153293358356,0.9686684670664164,0.2233945164095757,0.7766054835904244
2020-01-17,33002,0.8052239258226774,0.1597781952608933,0.03499787891642931,0.029967880734500938,0.970032119265499,0.21101751409005515,0.7889824859099448
2020-01-18,12725,0.7985854616895874,0.1568565815324165,0.04455795677799607,0.04605108055009823,0.9539489194499018,0.23072691552062868,0.7692730844793714
2020-01-19,24336,0.7650805391190006,0.1830621301775148,0.05185733070348455,0.06673241288625904,0.9332675871137409,0.2613001314924392,0.7386998685075608
2020-01-20,23250,0.8064516129032258,0.15247311827956989,0.0410752688172043,0.04047311827956989,0.9595268817204301,0.2401290322580645,0.7598709677419355
2020-01-21,36284,0.7977069782824385,0.1664094366662992,0.03588358505126226,0.025713813251019735,0.9742861867489803,0.21714805423878294,0.7828519457612171
2020-01-22,42050,0.783115338882283,0.1770986920332937,0.039785969084423306,0.02929845422116528,0.9707015457788347,0.2238525564803805,0.7761474435196195
2020-01-23,46646,0.7708699566951078,0.18516057111006304,0.04396947219482914,0.03267161171375895,0.967328388286241,0.2223127384984779,0.7776872615015221
2020-01-24,49073,0.7594603957369633,0.19295743076640923,0.047582173496627474,0.043384345770586676,0.9566156542294133,0.22984125690298127,0.7701587430970187
2020-01-25,16763,0.7940106186243513,0.1611883314442522,0.044801049931396525,0.0511841555807433,0.9488158444192567,0.22883732028873113,0.7711626797112688
2020-01-26,33599,0.7327599035685586,0.2044108455608798,0.06282925087056163,0.08187743682847703,0.918122563171523,0.27298431500937526,0.7270156849906247
2020-01-27,44948,0.7703346088813741,0.18512503337189642,0.044540357746729556,0.030101450565097446,0.9698985494349025,0.22819702767642608,0.771802972323574
2020-01-28,47167,0.7806093243157293,0.17885385969003753,0.040536815994233255,0.03131426633027328,0.9686857336697268,0.22672631288824813,0.7732736871117518
2020-01-29,45792,0.7814247030048916,0.17850279524807827,0.04007250174703005,0.029830538085255067,0.970169461914745,0.22877358490566038,0.7712264150943396
2020-01-30,21827,0.8030421038163742,0.1622302652677876,0.034727630915838185,0.029917075182113895,0.970082924817886,0.23736656434690978,0.7626334356530902
